airport_code,utc_timestamp,temperature,wind_speed,visibility,precipitation,snowfall,weather_condition
MIA,2024-02-26 15:00:00,18.5,11.8,10.0,0.0,0.0,Overcast
BOS,2024-02-26 15:00:00,40.4,12.1,10.0,0.0,0.0,Overcast
DEN,2024-02-26 15:00:00,47.6,9.5,10.0,0.0,0.0,Overcast
JFK,2024-02-26 18:00:00,33.7,4.5,10.0,0.0,0.0,Clear
LAX,2024-02-26 18:00:00,41.1,15.0,10.0,0.0,0.0,Overcast
ATL,2024-02-26 18:00:00,39.9,6.6,10.0,0.0,0.0,Overcast
ORD,2024-02-26 18:00:00,38.8,5.6,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-26 18:00:00,38.2,13.3,10.0,0.0,0.0,Clear
SEA,2024-02-26 18:00:00,30.4,11.7,10.0,0.0,0.0,Overcast
SFO,2024-02-26 18:00:00,37.9,20.0,1.1,1.29,0.0,Snowstorm
MIA,2024-02-26 18:00:00,36.7,13.3,10.0,0.0,0.0,Overcast
BOS,2024-02-26 18:00:00,43.8,13.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-26 18:00:00,26.3,9.4,10.0,0.0,0.0,Overcast
JFK,2024-02-26 21:00:00,19.3,14.6,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-26 21:00:00,23.5,4.1,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-26 21:00:00,37.1,3.2,10.0,0.0,0.0,Partly Cloudy
ORD,2024-02-26 21:00:00,30.8,12.1,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-26 21:00:00,42.1,13.0,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-26 21:00:00,43.0,22.4,1.0,0.8,0.0,Snowstorm
SFO,2024-02-26 21:00:00,37.2,11.7,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-26 21:00:00,42.4,6.3,10.0,0.0,0.0,Overcast
BOS,2024-02-26 21:00:00,33.3,14.1,10.0,0.0,0.0,Clear
DEN,2024-02-26 21:00:00,50.2,3.3,10.0,0.0,0.0,Overcast
JFK,2024-02-27 00:00:00,33.9,8.6,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-27 00:00:00,43.6,33.8,1.2,0.29,0.0,Snowstorm
ATL,2024-02-27 00:00:00,35.7,4.5,10.0,0.0,0.0,Clear
ORD,2024-02-27 00:00:00,46.5,3.2,10.0,0.0,0.0,Clear
DFW,2024-02-27 00:00:00,16.4,12.5,10.0,0.0,0.0,Clear
SEA,2024-02-27 00:00:00,27.4,3.5,10.0,0.0,0.0,Clear
SFO,2024-02-27 00:00:00,38.1,12.0,10.0,0.0,0.0,Overcast
MIA,2024-02-27 00:00:00,46.2,11.9,10.0,0.0,0.0,Overcast
BOS,2024-02-27 00:00:00,41.4,8.7,10.0,0.0,0.0,Overcast
DEN,2024-02-27 00:00:00,40.9,3.3,10.0,0.0,0.0,Overcast
JFK,2024-02-27 03:00:00,38.1,14.2,10.0,0.0,0.0,Overcast
LAX,2024-02-27 03:00:00,43.1,7.7,10.0,0.0,0.0,Overcast
ATL,2024-02-27 03:00:00,35.9,8.6,10.0,0.0,0.0,Partly Cloudy
ORD,2024-02-27 03:00:00,26.2,13.7,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-27 03:00:00,26.4,3.7,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-27 03:00:00,25.5,6.0,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-27 03:00:00,49.0,5.6,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-27 03:00:00,42.8,14.5,10.0,0.0,0.0,Overcast
BOS,2024-02-27 03:00:00,17.3,6.1,10.0,0.0,0.0,Clear
DEN,2024-02-27 03:00:00,17.6,14.4,10.0,0.0,0.0,Clear
JFK,2024-02-27 06:00:00,44.2,10.4,10.0,0.0,0.0,Clear
LAX,2024-02-27 06:00:00,33.7,6.2,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-27 06:00:00,43.1,6.3,10.0,0.0,0.0,Clear
ORD,2024-02-27 06:00:00,38.0,11.0,10.0,0.0,0.0,Clear
DFW,2024-02-27 06:00:00,30.5,3.8,10.0,0.0,0.0,Overcast
SEA,2024-02-27 06:00:00,28.8,10.8,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-27 06:00:00,38.5,3.4,10.0,0.0,0.0,Overcast
MIA,2024-02-27 06:00:00,50.4,3.7,10.0,0.0,0.0,Clear
BOS,2024-02-27 06:00:00,40.4,3.4,10.0,0.0,0.0,Overcast
DEN,2024-02-27 06:00:00,20.5,6.8,10.0,0.0,0.0,Clear
JFK,2024-02-27 09:00:00,40.7,23.7,2.4,0.36,0.0,Snowstorm
LAX,2024-02-27 09:00:00,18.8,3.3,10.0,0.0,0.0,Overcast
ATL,2024-02-27 09:00:00,13.3,12.3,10.0,0.0,0.0,Overcast
ORD,2024-02-27 09:00:00,46.6,13.9,10.0,0.0,0.0,Overcast
DFW,2024-02-27 09:00:00,50.9,5.6,10.0,0.0,0.0,Overcast
SEA,2024-02-27 09:00:00,45.6,10.6,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-27 09:00:00,41.6,6.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-27 09:00:00,28.0,4.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-02-27 09:00:00,61.0,11.0,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-27 09:00:00,39.0,4.4,10.0,0.0,0.0,Overcast
JFK,2024-02-27 12:00:00,34.0,8.9,10.0,0.0,0.0,Clear
LAX,2024-02-27 12:00:00,55.6,31.0,2.6,1.19,0.0,Heavy Rain
ATL,2024-02-27 12:00:00,30.8,4.9,10.0,0.0,0.0,Overcast
ORD,2024-02-27 12:00:00,19.5,11.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-27 12:00:00,25.7,4.0,10.0,0.0,0.0,Overcast
SEA,2024-02-27 12:00:00,36.6,3.8,10.0,0.0,0.0,Overcast
SFO,2024-02-27 12:00:00,39.8,10.1,10.0,0.0,0.0,Clear
MIA,2024-02-27 12:00:00,50.8,3.3,10.0,0.0,0.0,Clear
BOS,2024-02-27 12:00:00,34.0,7.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-27 12:00:00,35.1,12.1,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-27 15:00:00,40.9,14.0,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-27 15:00:00,39.5,7.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-27 15:00:00,37.9,37.9,2.0,0.8,0.0,Heavy Rain
ORD,2024-02-27 15:00:00,34.6,5.3,10.0,0.0,0.0,Clear
DFW,2024-02-27 15:00:00,24.1,8.2,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-27 15:00:00,43.7,13.2,10.0,0.0,0.0,Overcast
SFO,2024-02-27 15:00:00,39.4,6.8,10.0,0.0,0.0,Overcast
MIA,2024-02-27 15:00:00,42.8,3.3,10.0,0.0,0.0,Overcast
BOS,2024-02-27 15:00:00,33.0,12.1,10.0,0.0,0.0,Overcast
DEN,2024-02-27 15:00:00,42.3,6.3,10.0,0.0,0.0,Overcast
JFK,2024-02-27 18:00:00,38.3,11.0,10.0,0.0,0.0,Overcast
LAX,2024-02-27 18:00:00,33.1,4.5,10.0,0.0,0.0,Overcast
ATL,2024-02-27 18:00:00,29.7,5.7,10.0,0.0,0.0,Overcast
ORD,2024-02-27 18:00:00,20.2,4.2,10.0,0.0,0.0,Clear
DFW,2024-02-27 18:00:00,42.7,10.8,10.0,0.0,0.0,Overcast
SEA,2024-02-27 18:00:00,39.1,9.6,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-27 18:00:00,31.7,11.2,10.0,0.0,0.0,Overcast
MIA,2024-02-27 18:00:00,50.5,42.1,0.9,0.98,0.0,Fog
BOS,2024-02-27 18:00:00,30.7,4.3,10.0,0.0,0.0,Clear
DEN,2024-02-27 18:00:00,20.5,4.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-27 21:00:00,67.4,11.0,10.0,0.0,0.0,Overcast
LAX,2024-02-27 21:00:00,51.6,14.1,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-27 21:00:00,31.0,38.5,1.4,0.41,3.82,Thunderstorm
ORD,2024-02-27 21:00:00,56.7,5.2,10.0,0.0,0.0,Overcast
DFW,2024-02-27 21:00:00,37.2,14.7,10.0,0.0,0.0,Clear
SEA,2024-02-27 21:00:00,35.5,4.8,10.0,0.0,0.0,Overcast
SFO,2024-02-27 21:00:00,44.3,3.5,10.0,0.0,0.0,Clear
MIA,2024-02-27 21:00:00,24.6,3.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-02-27 21:00:00,37.7,3.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-27 21:00:00,28.1,24.7,1.5,0.27,1.08,Heavy Rain
JFK,2024-02-28 00:00:00,28.8,8.8,10.0,0.0,0.0,Overcast
LAX,2024-02-28 00:00:00,37.8,4.3,10.0,0.0,0.0,Clear
ATL,2024-02-28 00:00:00,44.0,14.9,10.0,0.0,0.0,Partly Cloudy
ORD,2024-02-28 00:00:00,47.8,14.1,10.0,0.0,0.0,Clear
DFW,2024-02-28 00:00:00,53.6,5.8,10.0,0.0,0.0,Clear
SEA,2024-02-28 00:00:00,37.6,40.0,0.8,0.41,0.0,Thunderstorm
SFO,2024-02-28 00:00:00,25.0,14.4,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-28 00:00:00,24.1,10.2,10.0,0.0,0.0,Overcast
BOS,2024-02-28 00:00:00,36.8,5.8,10.0,0.0,0.0,Overcast
DEN,2024-02-28 00:00:00,34.4,9.0,10.0,0.0,0.0,Clear
JFK,2024-02-28 03:00:00,47.0,6.8,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-28 03:00:00,31.6,5.2,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-28 03:00:00,40.6,13.1,10.0,0.0,0.0,Overcast
ORD,2024-02-28 03:00:00,40.0,14.2,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-28 03:00:00,27.7,11.7,10.0,0.0,0.0,Clear
SEA,2024-02-28 03:00:00,12.1,14.3,10.0,0.0,0.0,Clear
SFO,2024-02-28 03:00:00,20.4,42.8,2.7,1.46,3.01,Thunderstorm
MIA,2024-02-28 03:00:00,42.7,3.1,10.0,0.0,0.0,Overcast
BOS,2024-02-28 03:00:00,29.0,5.1,10.0,0.0,0.0,Overcast
DEN,2024-02-28 03:00:00,26.1,6.9,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-28 06:00:00,31.8,6.2,10.0,0.0,0.0,Overcast
LAX,2024-02-28 06:00:00,29.6,4.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-28 06:00:00,29.9,5.6,10.0,0.0,0.0,Overcast
ORD,2024-02-28 06:00:00,37.1,12.4,10.0,0.0,0.0,Overcast
DFW,2024-02-28 06:00:00,39.7,39.8,2.2,0.47,0.0,Heavy Rain
SEA,2024-02-28 06:00:00,36.4,7.5,10.0,0.0,0.0,Overcast
SFO,2024-02-28 06:00:00,29.6,8.6,10.0,0.0,0.0,Overcast
MIA,2024-02-28 06:00:00,53.5,13.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-02-28 06:00:00,49.2,3.2,10.0,0.0,0.0,Clear
DEN,2024-02-28 06:00:00,41.1,11.1,10.0,0.0,0.0,Clear
JFK,2024-02-28 09:00:00,51.6,10.8,10.0,0.0,0.0,Clear
LAX,2024-02-28 09:00:00,39.4,5.1,10.0,0.0,0.0,Overcast
ATL,2024-02-28 09:00:00,34.5,12.0,10.0,0.0,0.0,Clear
ORD,2024-02-28 09:00:00,40.7,3.5,10.0,0.0,0.0,Overcast
DFW,2024-02-28 09:00:00,28.3,11.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-28 09:00:00,35.4,10.7,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-28 09:00:00,36.5,7.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-28 09:00:00,48.6,4.9,10.0,0.0,0.0,Overcast
BOS,2024-02-28 09:00:00,33.8,12.1,10.0,0.0,0.0,Clear
DEN,2024-02-28 09:00:00,31.1,5.4,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-28 12:00:00,49.5,13.5,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-28 12:00:00,40.6,44.4,2.7,0.64,0.0,Thunderstorm
ATL,2024-02-28 12:00:00,57.0,15.0,10.0,0.0,0.0,Overcast
ORD,2024-02-28 12:00:00,41.3,43.8,2.0,1.22,0.0,Snowstorm
DFW,2024-02-28 12:00:00,29.6,6.7,10.0,0.0,0.0,Clear
SEA,2024-02-28 12:00:00,52.0,4.5,10.0,0.0,0.0,Overcast
SFO,2024-02-28 12:00:00,42.6,8.9,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-28 12:00:00,47.3,25.9,1.5,0.73,0.0,Thunderstorm
BOS,2024-02-28 12:00:00,14.0,6.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-28 12:00:00,20.8,5.2,10.0,0.0,0.0,Clear
JFK,2024-02-28 15:00:00,41.4,13.5,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-28 15:00:00,47.7,14.8,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-28 15:00:00,39.9,4.8,10.0,0.0,0.0,Overcast
ORD,2024-02-28 15:00:00,39.5,13.3,10.0,0.0,0.0,Clear
DFW,2024-02-28 15:00:00,39.8,15.0,10.0,0.0,0.0,Overcast
SEA,2024-02-28 15:00:00,41.2,7.3,10.0,0.0,0.0,Overcast
SFO,2024-02-28 15:00:00,26.2,10.1,10.0,0.0,0.0,Clear
MIA,2024-02-28 15:00:00,30.1,11.7,10.0,0.0,0.0,Clear
BOS,2024-02-28 15:00:00,23.8,3.1,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-28 15:00:00,19.6,15.0,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-28 18:00:00,34.0,25.6,2.9,0.12,0.0,Snowstorm
LAX,2024-02-28 18:00:00,39.4,8.9,10.0,0.0,0.0,Clear
ATL,2024-02-28 18:00:00,43.6,14.7,10.0,0.0,0.0,Clear
ORD,2024-02-28 18:00:00,36.9,4.6,10.0,0.0,0.0,Clear
DFW,2024-02-28 18:00:00,46.5,7.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-28 18:00:00,18.8,6.4,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-28 18:00:00,47.0,11.8,10.0,0.0,0.0,Clear
MIA,2024-02-28 18:00:00,31.2,4.1,10.0,0.0,0.0,Overcast
BOS,2024-02-28 18:00:00,41.6,4.4,10.0,0.0,0.0,Overcast
DEN,2024-02-28 18:00:00,18.3,3.8,10.0,0.0,0.0,Clear
JFK,2024-02-28 21:00:00,29.4,4.7,10.0,0.0,0.0,Clear
LAX,2024-02-28 21:00:00,41.3,11.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-28 21:00:00,39.2,11.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-02-28 21:00:00,49.2,42.5,1.9,1.32,0.0,Fog
DFW,2024-02-28 21:00:00,35.9,6.8,10.0,0.0,0.0,Overcast
SEA,2024-02-28 21:00:00,37.1,4.5,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-28 21:00:00,37.9,22.2,2.1,0.66,0.0,Heavy Rain
MIA,2024-02-28 21:00:00,47.7,9.0,10.0,0.0,0.0,Clear
BOS,2024-02-28 21:00:00,32.6,5.1,10.0,0.0,0.0,Overcast
DEN,2024-02-28 21:00:00,19.0,13.4,10.0,0.0,0.0,Clear
JFK,2024-02-29 00:00:00,35.1,9.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-29 00:00:00,28.3,13.9,10.0,0.0,0.0,Clear
ATL,2024-02-29 00:00:00,40.6,9.5,10.0,0.0,0.0,Clear
ORD,2024-02-29 00:00:00,25.2,12.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-29 00:00:00,40.5,8.6,10.0,0.0,0.0,Overcast
SEA,2024-02-29 00:00:00,39.7,4.0,10.0,0.0,0.0,Overcast
SFO,2024-02-29 00:00:00,24.7,7.4,10.0,0.0,0.0,Clear
MIA,2024-02-29 00:00:00,37.8,37.8,2.7,0.82,0.0,Thunderstorm
BOS,2024-02-29 00:00:00,57.1,5.3,10.0,0.0,0.0,Overcast
DEN,2024-02-29 00:00:00,35.6,9.3,10.0,0.0,0.0,Overcast
JFK,2024-02-29 03:00:00,12.7,11.1,10.0,0.0,0.0,Overcast
LAX,2024-02-29 03:00:00,33.9,9.8,10.0,0.0,0.0,Overcast
ATL,2024-02-29 03:00:00,31.4,12.3,10.0,0.0,0.0,Overcast
ORD,2024-02-29 03:00:00,32.8,9.0,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-29 03:00:00,41.1,7.8,10.0,0.0,0.0,Clear
SEA,2024-02-29 03:00:00,31.6,14.6,10.0,0.0,0.0,Overcast
SFO,2024-02-29 03:00:00,31.1,3.9,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-29 03:00:00,26.1,27.3,2.7,0.58,0.93,Heavy Rain
BOS,2024-02-29 03:00:00,30.8,4.6,10.0,0.0,0.0,Overcast
DEN,2024-02-29 03:00:00,31.3,8.2,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-29 06:00:00,29.3,5.9,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-29 06:00:00,44.7,4.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-29 06:00:00,25.0,10.6,10.0,0.0,0.0,Overcast
ORD,2024-02-29 06:00:00,39.7,13.5,10.0,0.0,0.0,Partly Cloudy
DFW,2024-02-29 06:00:00,36.7,11.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-29 06:00:00,36.3,15.0,10.0,0.0,0.0,Overcast
SFO,2024-02-29 06:00:00,48.5,14.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-29 06:00:00,50.5,11.2,10.0,0.0,0.0,Overcast
BOS,2024-02-29 06:00:00,48.4,10.3,10.0,0.0,0.0,Overcast
DEN,2024-02-29 06:00:00,27.2,12.3,10.0,0.0,0.0,Overcast
JFK,2024-02-29 09:00:00,28.7,13.5,10.0,0.0,0.0,Overcast
LAX,2024-02-29 09:00:00,41.5,3.8,10.0,0.0,0.0,Overcast
ATL,2024-02-29 09:00:00,25.8,9.9,10.0,0.0,0.0,Overcast
ORD,2024-02-29 09:00:00,27.8,22.9,1.4,0.17,0.97,Heavy Rain
DFW,2024-02-29 09:00:00,38.1,3.1,10.0,0.0,0.0,Clear
SEA,2024-02-29 09:00:00,39.7,10.8,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-29 09:00:00,54.4,38.6,1.3,0.59,0.0,Heavy Rain
MIA,2024-02-29 09:00:00,34.6,13.0,10.0,0.0,0.0,Clear
BOS,2024-02-29 09:00:00,28.7,11.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-29 09:00:00,30.9,8.8,10.0,0.0,0.0,Clear
JFK,2024-02-29 12:00:00,25.3,11.0,10.0,0.0,0.0,Overcast
LAX,2024-02-29 12:00:00,45.2,3.9,10.0,0.0,0.0,Clear
ATL,2024-02-29 12:00:00,42.4,12.0,10.0,0.0,0.0,Clear
ORD,2024-02-29 12:00:00,25.7,7.0,10.0,0.0,0.0,Overcast
DFW,2024-02-29 12:00:00,50.4,4.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-29 12:00:00,39.4,9.5,10.0,0.0,0.0,Clear
SFO,2024-02-29 12:00:00,36.1,11.7,10.0,0.0,0.0,Overcast
MIA,2024-02-29 12:00:00,34.9,3.7,10.0,0.0,0.0,Clear
BOS,2024-02-29 12:00:00,35.8,11.1,10.0,0.0,0.0,Overcast
DEN,2024-02-29 12:00:00,56.1,11.3,10.0,0.0,0.0,Overcast
JFK,2024-02-29 15:00:00,32.1,14.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-02-29 15:00:00,29.9,5.1,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-29 15:00:00,33.5,5.0,10.0,0.0,0.0,Clear
ORD,2024-02-29 15:00:00,42.8,6.4,10.0,0.0,0.0,Overcast
DFW,2024-02-29 15:00:00,59.9,5.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-29 15:00:00,38.0,10.8,10.0,0.0,0.0,Overcast
SFO,2024-02-29 15:00:00,12.1,7.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-29 15:00:00,21.7,7.9,10.0,0.0,0.0,Partly Cloudy
BOS,2024-02-29 15:00:00,28.7,7.5,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-29 15:00:00,31.9,4.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-02-29 18:00:00,32.0,8.2,10.0,0.0,0.0,Overcast
LAX,2024-02-29 18:00:00,48.3,5.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-02-29 18:00:00,29.8,13.4,10.0,0.0,0.0,Clear
ORD,2024-02-29 18:00:00,53.9,20.1,1.5,0.94,0.0,Thunderstorm
DFW,2024-02-29 18:00:00,20.4,3.0,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-29 18:00:00,40.1,11.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-02-29 18:00:00,30.8,3.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-02-29 18:00:00,27.8,3.2,10.0,0.0,0.0,Clear
BOS,2024-02-29 18:00:00,40.0,13.9,10.0,0.0,0.0,Partly Cloudy
DEN,2024-02-29 18:00:00,44.1,7.9,10.0,0.0,0.0,Overcast
JFK,2024-02-29 21:00:00,36.1,5.0,10.0,0.0,0.0,Clear
LAX,2024-02-29 21:00:00,35.3,11.6,10.0,0.0,0.0,Overcast
ATL,2024-02-29 21:00:00,22.6,9.9,10.0,0.0,0.0,Partly Cloudy
ORD,2024-02-29 21:00:00,43.5,10.4,10.0,0.0,0.0,Clear
DFW,2024-02-29 21:00:00,23.0,13.0,10.0,0.0,0.0,Partly Cloudy
SEA,2024-02-29 21:00:00,31.0,6.9,10.0,0.0,0.0,Overcast
SFO,2024-02-29 21:00:00,26.5,12.0,10.0,0.0,0.0,Overcast
MIA,2024-02-29 21:00:00,12.6,9.0,10.0,0.0,0.0,Partly Cloudy
BOS,2024-02-29 21:00:00,36.9,8.9,10.0,0.0,0.0,Overcast
DEN,2024-02-29 21:00:00,20.6,6.9,10.0,0.0,0.0,Partly Cloudy
JFK,2024-03-01 00:00:00,62.2,8.6,10.0,0.0,0.0,Clear
LAX,2024-03-01 00:00:00,66.6,7.7,10.0,0.0,0.0,Overcast
ATL,2024-03-01 00:00:00,50.4,6.0,10.0,0.0,0.0,Clear
ORD,2024-03-01 00:00:00,28.2,7.5,10.0,0.0,0.0,Clear
DFW,2024-03-01 00:00:00,48.6,10.0,10.0,0.0,0.0,Clear
SEA,2024-03-01 00:00:00,52.3,9.3,10.0,0.0,0.0,Overcast
SFO,2024-03-01 00:00:00,47.6,11.1,10.0,0.0,0.0,Overcast
MIA,2024-03-01 00:00:00,37.0,6.9,10.0,0.0,0.0,Overcast
BOS,2024-03-01 00:00:00,46.6,7.4,10.0,0.0,0.0,Overcast
DEN,2024-03-01 00:00:00,52.8,3.3,10.0,0.0,0.0,Clear
JFK,2024-03-01 03:00:00,57.7,10.1,10.0,0.0,0.0,Overcast
LAX,2024-03-01 03:00:00,52.5,10.5,10.0,0.0,0.0,Clear
ATL,2024-03-01 03:00:00,77.3,11.3,10.0,0.0,0.0,Partly Cloudy
ORD,2024-03-01 03:00:00,40.6,8.1,10.0,0.0,0.0,Overcast
DFW,2024-03-01 03:00:00,45.9,9.0,10.0,0.0,0.0,Partly Cloudy
SEA,2024-03-01 03:00:00,57.6,12.7,10.0,0.0,0.0,Overcast
SFO,2024-03-01 03:00:00,63.8,5.6,10.0,0.0,0.0,Clear
MIA,2024-03-01 03:00:00,40.2,9.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-03-01 03:00:00,63.0,3.2,10.0,0.0,0.0,Clear
DEN,2024-03-01 03:00:00,47.5,44.6,0.7,1.07,0.0,Thunderstorm
JFK,2024-03-01 06:00:00,58.6,12.3,10.0,0.0,0.0,Partly Cloudy
LAX,2024-03-01 06:00:00,36.8,7.3,10.0,0.0,0.0,Clear
ATL,2024-03-01 06:00:00,29.9,9.1,10.0,0.0,0.0,Partly Cloudy
ORD,2024-03-01 06:00:00,54.6,6.1,10.0,0.0,0.0,Clear
DFW,2024-03-01 06:00:00,56.4,13.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-03-01 06:00:00,41.4,14.7,10.0,0.0,0.0,Clear
SFO,2024-03-01 06:00:00,47.4,12.6,10.0,0.0,0.0,Overcast
MIA,2024-03-01 06:00:00,39.2,12.3,10.0,0.0,0.0,Overcast
BOS,2024-03-01 06:00:00,46.3,3.8,10.0,0.0,0.0,Overcast
DEN,2024-03-01 06:00:00,39.2,4.7,10.0,0.0,0.0,Clear
JFK,2024-03-01 09:00:00,57.2,14.9,10.0,0.0,0.0,Clear
LAX,2024-03-01 09:00:00,56.2,11.4,10.0,0.0,0.0,Clear
ATL,2024-03-01 09:00:00,75.4,11.5,10.0,0.0,0.0,Overcast
ORD,2024-03-01 09:00:00,61.1,10.5,10.0,0.0,0.0,Overcast
DFW,2024-03-01 09:00:00,47.6,7.4,10.0,0.0,0.0,Partly Cloudy
SEA,2024-03-01 09:00:00,49.6,11.6,10.0,0.0,0.0,Overcast
SFO,2024-03-01 09:00:00,62.8,10.2,10.0,0.0,0.0,Overcast
MIA,2024-03-01 09:00:00,64.0,6.7,10.0,0.0,0.0,Partly Cloudy
BOS,2024-03-01 09:00:00,66.3,3.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-03-01 09:00:00,57.4,4.4,10.0,0.0,0.0,Clear
JFK,2024-03-01 12:00:00,52.8,6.3,10.0,0.0,0.0,Overcast
LAX,2024-03-01 12:00:00,53.1,4.3,10.0,0.0,0.0,Partly Cloudy
ATL,2024-03-01 12:00:00,63.0,7.7,10.0,0.0,0.0,Clear
ORD,2024-03-01 12:00:00,61.3,5.2,10.0,0.0,0.0,Partly Cloudy
DFW,2024-03-01 12:00:00,45.5,7.4,10.0,0.0,0.0,Clear
SEA,2024-03-01 12:00:00,55.7,9.1,10.0,0.0,0.0,Overcast
SFO,2024-03-01 12:00:00,50.9,7.6,10.0,0.0,0.0,Overcast
MIA,2024-03-01 12:00:00,50.9,3.8,10.0,0.0,0.0,Overcast
BOS,2024-03-01 12:00:00,64.1,11.9,10.0,0.0,0.0,Partly Cloudy
DEN,2024-03-01 12:00:00,46.8,13.8,10.0,0.0,0.0,Partly Cloudy
JFK,2024-03-01 15:00:00,49.9,4.1,10.0,0.0,0.0,Partly Cloudy
LAX,2024-03-01 15:00:00,66.2,12.9,10.0,0.0,0.0,Overcast
ATL,2024-03-01 15:00:00,52.3,5.8,10.0,0.0,0.0,Clear
ORD,2024-03-01 15:00:00,46.4,9.3,10.0,0.0,0.0,Overcast
DFW,2024-03-01 15:00:00,47.6,12.6,10.0,0.0,0.0,Clear
SEA,2024-03-01 15:00:00,59.1,13.5,10.0,0.0,0.0,Overcast
SFO,2024-03-01 15:00:00,90.1,11.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-03-01 15:00:00,58.4,14.7,10.0,0.0,0.0,Overcast
BOS,2024-03-01 15:00:00,46.1,11.3,10.0,0.0,0.0,Overcast
DEN,2024-03-01 15:00:00,64.4,13.3,10.0,0.0,0.0,Overcast
